"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV",
"24","05","NS","156637","","","","","24","05","NS","156637","","","24","05","08","10","10","AM","01","0","0","0","0","","DURHAM","056.30","37","77","2","2","006","R","YMUS","3","0","8","Y","INDUSTRY","1","","4","NS","007125","001","N","","","000","","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12400","0","M101","","0","0","0","0","M101","4","1","006","12400","","37C063","0","000000","0","1","0","1","0","04","30","04","30","1","3","","1","","","","96","","2024","0","0","0","0","0","0","DURHAM","063","","","","N","150","1","ASSIGNMENT YMUS01 WHILE SWITCHING BRENTAG, PULLING BACK LINE CONDUCTOR NOTICED NS 7125 DERAILED.","","","","","","","","","","","","","","","0","35.982604","-78.885846","2","5","K","","","BLUE RIDGE",
"24","05","NS","156705","","","","","24","05","NS","156705","","","24","05","14","1","5","PM","12","0","0","0","0","","GREENSBORO","286.60","37","63","2","3","007","R","P18P","1","0","7","Y","BACK LEAD","X","","2","NS","003412","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","2","0","8","0","0","0","0","0","0","0","45987.3","1320","H310","","0","0","0","0","H310","2","X","007","139281.9","","37C081","0","000000","0","1","0","1","0","06","05","06","05","3","3","","1","","","","380","","2024","0","0","0","0","0","0","GUILFORD","081","","","","N","470","1","P18P214 WITH 2 LOCOMOTIVES AND 3 LOADS, AND 8 EMPTIES, KICKED 1 CAR TO BY06 AT WHICH TIME 3 CARS PRE","VIOUSLY KICKED TO BY08 WERE OBSERVED ROLLING BACK TO THE LEAD STRIKING THE ADMX 26283 AND DERAILING","THE (NORTH) B END OF ADMX 26283 GOING INTO BY06 ASWELL AS THE (SOUTH) A END OF THE SOUTH CAR (RGCX 2","506) OF THE CUT OF 3 THAT ROLLED OUT OF BY08 ACCOUNT AN UNKNOWN FAILED COUPLING.","","","","","","","","","","","","0","36.060802","-79.835085","2","5","K","","","BLUE RIDGE",
"24","05","NS","156705","","","","","24","05","NS","156705","","","24","05","14","1","5","PM","12","0","0","0","0","","GREENSBORO","286.60","37","63","2","3","004","E","NOTR","1","0","5","N","BACK LEAD","X","","2","ADMX","026283","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","45987.3","0","H310","","0","0","0","0","H310","2","X","007","139281.9","","37C081","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","380","","2024","0","0","0","0","0","0","GUILFORD","081","","","","N","50","1","P18P214 WITH 2 LOCOMOTIVES AND 3 LOADS, AND 8 EMPTIES, KICKED 1 CAR TO BY06 AT WHICH TIME 3 CARS PRE","VIOUSLY KICKED TO BY08 WERE OBSERVED ROLLING BACK TO THE LEAD STRIKING THE ADMX 26283 AND DERAILING","THE (NORTH) B END OF ADMX 26283 GOING INTO BY06 ASWELL AS THE (SOUTH) A END OF THE SOUTH CAR (RGCX 2","506) OF THE CUT OF 3 THAT ROLLED OUT OF BY08 ACCOUNT AN UNKNOWN FAILED COUPLING.","","","","","","","","","","","","0","36.060802","-79.835085","2","5","K","","","BLUE RIDGE",
"24","05","NS","156705","","","","","24","05","NS","156705","","","24","05","14","1","5","PM","12","0","0","0","0","","GREENSBORO","286.60","37","63","2","3","005","E","NOTR","2","0","6","N","BACK LEAD","X","","2","RGCX","002506","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","45987.3","0","H310","","0","0","0","0","H310","2","X","007","139281.9","","37C081","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","380","","2024","0","0","0","0","0","0","GUILFORD","081","","","","N","126","1","P18P214 WITH 2 LOCOMOTIVES AND 3 LOADS, AND 8 EMPTIES, KICKED 1 CAR TO BY06 AT WHICH TIME 3 CARS PRE","VIOUSLY KICKED TO BY08 WERE OBSERVED ROLLING BACK TO THE LEAD STRIKING THE ADMX 26283 AND DERAILING","THE (NORTH) B END OF ADMX 26283 GOING INTO BY06 ASWELL AS THE (SOUTH) A END OF THE SOUTH CAR (RGCX 2","506) OF THE CUT OF 3 THAT ROLLED OUT OF BY08 ACCOUNT AN UNKNOWN FAILED COUPLING.","","","","","","","","","","","","0","36.060802","-79.835085","2","5","K","","","BLUE RIDGE",
"24","05","NS","156783","","","","","24","05","NS","156783","","","24","05","21","2","0","AM","12","0","0","0","0","","CHARLOTTE","375.20","37","75","4","1","007","R","NOTR","2","0","5","Y","AY05","1","","2","DREX","104045","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","46823","3800","H318","H601","0","0","0","0","H318","2","1","007","144269","","37C119","0","000000","0","1","0","1","0","10","45","10","45","3","3","","1","","","","139","","2024","0","0","0","0","0","0","MECKLENBURG","119","","","","N","77","0","GC42 GRAVITY DROPPED 3 LOADS INTO AY05 CAUSING SOUTH HEAD CAR TO BUCKLE RESULTING IN A DERAILMENT OF","2 CARS IN AY05 AND A SIDESWIPE IN AY04","","","","","","","","","","","","","","0","35.247627","-80.811161","2","5","K","","","CHARLOTTE",
"24","05","NS","156783","","","","","24","05","NS","156783","","","24","05","21","2","0","AM","12","0","0","0","0","","CHARLOTTE","375.20","37","75","4","1","000","E","NOTR","1","0","5","N","AY04","1","","2","TILX","293039","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","46823","0","H318","H601","0","0","0","0","H318","2","1","007","144269","","37C119","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","139","","2024","0","0","0","0","0","0","MECKLENBURG","119","","","","N","88","0","GC42 GRAVITY DROPPED 3 LOADS INTO AY05 CAUSING SOUTH HEAD CAR TO BUCKLE RESULTING IN A DERAILMENT OF","2 CARS IN AY05 AND A SIDESWIPE IN AY04","","","","","","","","","","","","","","0","35.247627","-80.811161","2","5","K","","","CHARLOTTE",
"24","02","NS","155741","24","02","CSX","000216110","24","02","NS","155741","","","24","02","09","11","14","PM","01","0","0","0","0","","AURORA","23.1","37","53","4","1","000","E","","","0","","","SINGLE MAIN TRACK","2","4","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136943","E53C","","0","0","0","0","E53C","1","2","023","1306208","","37C013","0","000000","0","0","0","0","0","","","","","2","3","","1","","","","88","","2024","0","0","0","0","0","0","BEAUFORT","013","","","","N","0","0","**** CSX TRANSPORTATION ****CSX TRAIN L234.09 DERAILED 14 CARS DUE TO A BEARING FAILURE.","","","","","","","","","","","","","","","","35.298215","-76.846813","2","2","L","","","BLUE RIDGE",
"24","04","NS","156217","","","","","24","04","NS","156217","","","24","04","02","12","19","AM","04","0","0","0","0","","GREENSBORO","286.60","37","60","4","2","006","E","P80P","2","8038","1","Y","BACKYARD LEAD","1","","2","WFRX","852140","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000","0","H702","","0","0","0","0","H702","2","1","006","20000","","37C081","0","000000","0","1","0","1","0","02","19","02","19","3","3","","1","","","","226","","2024","0","0","0","0","0","0","GUILFORD","081","","","","N","5657","","12U (UTILITY BRAKEMAN) KICKED 3 LOADS TO MIDDLE YARD 9 FAILING TO REALIZE THAT THE MIDDLE YARD/OLD Y","ARD DIVIDER SWITCH HAD NOT BEEN LINED ALLOWING THE 3 CARS TO SIDESWIPE P80PA01 AS THEY WERE DOUBLING","THEIR OUTBOUND TRAIN OUT.","","","","","","","","","","","","","0","36.060802","-79.835085","2","5","K","","","BLUE RIDGE",
"24","04","NS","156217","","","","","24","04","NS","156217","","","24","04","02","12","19","AM","04","0","0","0","0","","GREENSBORO","286.60","37","60","4","2","005","E","NOTR","1","0","6","N","MIDDLE YARD 9","1","","2","RGCX","001626","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","8000","0","H702","","0","0","0","0","H702","2","1","006","20000","","37C081","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","226","","2024","0","0","0","0","0","0","GUILFORD","081","","","","N","280","0","12U (UTILITY BRAKEMAN) KICKED 3 LOADS TO MIDDLE YARD 9 FAILING TO REALIZE THAT THE MIDDLE YARD/OLD Y","ARD DIVIDER SWITCH HAD NOT BEEN LINED ALLOWING THE 3 CARS TO SIDESWIPE P80PA01 AS THEY WERE DOUBLING","THEIR OUTBOUND TRAIN OUT.","","","","","","","","","","","","","0","36.060802","-79.835085","2","5","K","","","BLUE RIDGE",
"24","03","ATK","178843","","","","","24","03","NS","156508","","630471D","24","03","14","8","21","PM","07","0","0","0","0","","DURHAM","56.7","37","74","4","1","054","E","76","3","0","2","Y","SINGLE MAIN TRACK","4","000022","1","RNCX","001871","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","73575","0","M308","","1","2","1","2","M308","1","4","054","81558","","37C063","2","000000","1","1","0","1","1","08","51","08","51","1","3","","6","","","","351","","2024","0","0","0","2","1","0","DURHAM","063","","","","Y","461","1","GRADE CROSSING: TRAIN 76(14) WITH E/NC1871, PLUS 4 CARS, AND E/NC102 STRUCK AN OCCUPIED VEHICLE AT M","P 56.71, ON THE NS GOLDSBORO GREENSBORO SUBDIVISION. THIS INCIDENT OCCURRED AT GRADE CROSSING DRIVER","STREET/DOT # 630471D. THERE WAS DAMAGE TO THE LEAD ENGINE AND THE PLOW NEEDED TO BE TRIMMED. THE SO","LE OCCUPANT OF THE VEHICLE WAS PRONOUNCED DECEASED.","","","","","","","","","","","","0","35.979855","-78.879213","1","1","J","Q","","GOLDSBORO GREENSBORO",
"24","04","NS","156278","","","","","24","04","NS","156278","","","24","04","06","11","0","AM","01","0","0","0","0","","WALKERTOWN","R119.5","37","61","2","1","006","R","18WV","2","7354","1","Y","G85 PT02","1","","4","BNSF","302160","062","Y","","","000","","3","0","0","0","0","0","0","0","0","0","77","0","12","0","0","9","0","0","0","0","38700","0","H524","","0","0","0","0","H524","4","1","006","106175","","37C067","0","000000","0","1","0","0","1","06","01","","","1","3","","1","","","","109","","2024","0","0","0","0","0","0","FORSYTH","067","00","00","","N","7207","","18WV836 SETTING OFF CARS AT WALKERTOWN IN PT 02 DERAILED DURING SHOVE MOVE. THERE WERE NO INJURIES S","USTAINED.","","","","","","","","","","","","","","0","36.161794","-80.17776","1","5","Z","","","WINSTON-SALEM",
"24","04","NS","156278","","","","","24","04","NS","156278","","","24","04","06","11","0","AM","01","0","0","0","0","","WALKERTOWN","R119.5","37","61","2","1","000","E","NOTR","2","0","6","N","G85 PT01","1","","4","TTGX","965330","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","2","0","0","0","0","67475","0","H524","","0","0","0","0","H524","4","1","006","106175","","37C067","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","109","","2024","0","0","0","0","0","0","FORSYTH","067","","","","N","0","","18WV836 SETTING OFF CARS AT WALKERTOWN IN PT 02 DERAILED DURING SHOVE MOVE. THERE WERE NO INJURIES S","USTAINED.","","","","","","","","","","","","","","0","36.161794","-80.17776","2","5","K","","","WINSTON-SALEM",
"24","03","NS","156014","","","","","24","03","NS","156014","","","24","03","12","3","15","AM","12","0","0","0","0","","CHARLOTTE","378.00","37","48","4","1","004","R","GC45","1","0","7","Y","RY11","2","","2","TILX","649875","021","Y","","","000","","2","0","0","0","0","0","0","0","0","0","19","0","7","0","1","1","0","2","0","0","18541","5283","H318","","0","0","0","0","H318","2","2","004","23824","","37C119","0","000000","0","0","0","1","0","","","04","50","1","3","","1","","","","201","","2024","0","0","0","0","0","0","MECKLENBURG","119","","","","N","1642","2","WHILE FLAT SWITCHING AT THE SOUTH END OF RABBIT YARD THE GC45 SWITCHED SIX LOADED HOPPERS IN CUTS OF","TWO INTO RY11 WHERE THEY IMPACTED AN EMPTY GON DREX 812 CAUSING DERAILMENT DUE TO REPETITIVE IMPACT",".","","","","","","","","","","","","","0","35.228064","-80.852619","2","5","K","","","CHARLOTTE",
"24","04","NS","156490","","","","","24","04","NS","156490","","","24","04","25","5","24","PM","13","0","0","0","0","","HATTIESBURG","NO085.","28","70","3","1","025","R","130A","1","10341","1","Y","MAIN","2","","3","CTTX","690562","053","N","CTTX","690562","053","N","2","0","0","0","0","0","0","0","0","0","160","0","75","0","0","0","0","0","0","0","3200","284000","E89C","","0","0","0","0","E89C","3","2","025","287200","","28C035","0","000000","0","1","0","1","0","06","","06","","1","3","","1","","","","119","","2024","0","0","0","0","0","0","FORREST","035","","","","N","6944","2","NORTHBOUND TRAIN 130A825 HAD OPEN DOOR ON AUTO RACK CTTX690562 WHICH SIDESWIPED THE HATTIESBURG DEPO","T IN HATTIESBURG MS","","","","","","","","","","","","","","0","31.330838","-89.282983","2","5","L","","","NO&NE",
"24","02","BNSF","HL0224102","","","","","24","02","BNSF","HL0224102","","","24","02","01","4","25","PM","01","0","0","0","0","","AMORY","610.7","28","54","2","1","005","E","YAMO","1","583","7","Y","4003","1","0","2","ATSF","177941","007","N","","","000","","2","0","0","0","0","0","0","0","0","0","5","0","1","0","0","5","0","1","0","0","3000","481000","H607","H702","0","0","0","0","H607","2","1","005","484000","","28C095","0","000000","0","1","0","1","1","01","55","01","55","1","3","","1","","","","161","","2024","0","0","0","0","0","0","MONROE","095","","","","N","402","3","Y-AMO2011-01A  DERAILED 6 RAILCARS IN YARD TRACK. CREW PULLED THROUGH IMPROPERLY LINED SWITCH THEN S","HOVED BACK THROUGH IT CAUSING DERAILMENT. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","33.98838","-88.493865","2","5","K","","","BIRMINGHAM",
"24","02","CSX","000216302","","","","","24","02","CSX","000216302","","340241B","24","02","20","3","56","PM","07","22","0","0","0","","GULFPORT","0739.8","28","66","2","1","044","R","L800","1","9033","1","Y","SINGLE MAIN TRACK","4","0028.1","1","CSXT","005318","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","61","0","31","0","0","0","0","0","0","0","2347","60144","M302","","0","0","0","0","M302","1","4","044","62491","","28C047","0","000000","0","1","0","1","0","04","26","04","26","1","3","","1","","","","100","","2024","0","0","0","0","0","0","HARRISON","047","","","","N","6191","2","L80020 STRUCK AN UNOCCUPIED TRACTOR-TRAILER THAT WAS STUCK ON ROAD CROSSING AND PREEMPTED THE GATES.","","","","","","","","","","","","","","","0","30.36716","-89.101506","1","1","D","J","","NO & M",
"24","03","IC","1148654","24","03","ATK","178974","24","03","IC","1148654","","","24","03","25","4","12","PM","09","0","0","0","0","","BENTON","193","28","13","2","1","000","","","","0","","","SINGLE MAIN TRACKS","4","51.28","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M404","","0","0","0","0","M404","1","4","064","26870","","28C163","0","000000","0","0","0","0","0","","","","","2","3","","Cl","","","","108","","2024","0","0","0","0","0","0","YAZOO","163","","","","N","","","TRAIN P05871-25 REPORTED STRIKING A TREE WHILE TRAVELING ON THE MAIN. AMTRAK REPORTED ENGINE DAMAGE","$26,870.","","","","","","","","","","","","","","","32.649952","-90.371823","1","1","Q","","","YAZOO",
"24","03","ATK","178974","","","","","24","03","IC","1148654","","","24","03","25","4","12","PM","09","0","0","0","0","","BENTONIA","193","28","13","2","1","064","E","58","1","0","2","Y","SINGLE MAIN TRACK","4","000051","1","AMT","000311","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","26870","0","M404","","0","0","0","0","M404","1","4","064","26870","","28C163","0","000000","0","1","0","1","1","06","27","06","27","1","3","","6","","","","283","","2024","0","0","0","0","0","0","YAZOO","163","","","","Y","667","1","TREE STRIKE: TRAIN 58(25) OPERATING WITH E/ 311 AND 7 CARS REPORTED A BROKEN WINDSHIELD AND WIPER BL","ADE UPON ARRIVAL INTO THE MEMPHIS STATION. CREW ALSO REPORTED A TREE WAS STRUCK SOUTH OF STATION WIT","H NO DETAILS ON LOCATION. DUE TO THE DAMAGE TO THE LOCOMOTIVE, CN 8018 WAS SOURCED.","","","","","","","","","","","","","0","32.649952","-90.05974","1","1","Q","","","YAZOO",
"24","03","MSE","2401DERAIL","","","","","24","03","MSE","2401DERAIL","","","24","03","12","8","0","AM","01","0","0","0","0","","MOSS POINT","","28","45","2","1","002","E","EYM-","4","14961","1","Y","MPCO LEAD","1","1","4","DEGX","230085","085","Y","","","000","","2","0","0","0","1","0","0","0","0","0","105","0","0","0","0","2","0","0","0","0","45000","43869","M101","","0","0","0","0","M101","4","1","002","88869","","28C059","0","000000","0","1","0","2","0","05","45","06","30","1","3","","Cl","","","","248","","2024","0","0","0","0","0","0","JACKSON","059","00","00","","N","","","WHILE DUMPING TRAIN EYM-001, DOOR TO COAL HOPPER CAME OPEN ON CAR DEGX 230085 WHILE GOING OVER THE L","OOP SWITCH. THIS RESULTED IN THE CAR DERAILING. CAR WAS PULLED ONTO THE TRESTLE WHERE THE WHEELS FEL","L OUT OF THE BOWL AND DERAILING CAR DEGX 230012.","","","","","","","","","","","","","0","30.531944","-88.559167","2","5","","","","SYSTEM",
"24","03","NS","156104","","","","","24","03","NS","156104","","","24","03","15","7","30","AM","01","0","0","0","0","","HATTIESBURG","NO085.","28","70","1","2","006","R","A59A","1","3529","1","Y","TRACK 01","1","","2","CBTX","727915","006","N","","","000","","1","0","0","0","0","0","0","0","0","0","25","0","5","0","0","4","0","0","0","0","26200","8900","H701","","0","0","0","0","H701","2","1","006","35100","","28C035","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","197","","2024","0","0","0","0","0","0","FORREST","035","","","","N","1900","2","A59A815 DERAILED THE HEAD 4 CARS WHILE BUILDING THEIR OUTBOUND TRAIN IN HATTIESBURG YARD DUE TO SPRI","NG SWITCH NOT BEING CLEARED AND LINED. CARS ARE HAZARDOUS, NO RELEASE AND IN AN UPRIGHT POSITION.","","","","","","","","","","","","","","0","31.327431","-89.286273","2","5","K","","","NO&NE",
"24","03","IC","1146158","","","","","24","03","IC","1146158","","","24","03","09","10","47","AM","11","0","0","0","0","","YAZOO CITY","176.3","28","56","2","2","005","E","","2","0","9","Y","MAIN 1 TRACK","4","1.00","1","CN","074568","001","N","CN","074568","001","N","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","199483","0","M505","","0","0","0","0","M505","1","4","005","199483","","28C163","0","000000","0","1","0","0","0","03","45","","","1","3","","Cl","","","","232","","2024","0","0","0","0","0","0","YAZOO","163","","","","N","18","1","HI-RAIL OPERATIONS WERE TAKING PLACE ALONGSIDE A RAIL GANG ON THE MAIN TRACK WHEN THE HI-RAIL VEHICL","E CAUGHT FIRE. THE VEHICLE WAS SAFELY MOVED TO THE PORT LEAD AND THE FIRE WAS EXTINGUISHED. CAUSE OF","FIRE IS NOT KNOWN AT THIS TIME.","","","","","","","","","","","","","0","32.8373","-90.428604","1","1","Q","","","YAZOO",
"24","05","WC","1150547","","","","","24","05","WC","1150547","","","24","05","26","7","15","AM","01","0","0","0","0","","PROCTOR","1.14","27","65","2","1","001","E","L511","2","9205","1","Y","TRACK PF04","1","","2","DWC","626764","033","N","","","000","","6","0","0","0","0","0","0","0","0","0","47","0","85","0","0","6","0","0","0","0","27916","57000","M505","","0","0","0","0","M505","2","1","001","84916","","27C137","0","000000","0","1","0","1","0","06","15","06","15","1","4","","No","","","","188","","2024","0","0","0","0","0","0","ST LOUIS","137","","","","N","9836","2","THE CREW WAS IN THE PROCESS OF YARDING THE TRAIN WHEN IT UNEXPECTEDLY WENT INTO EMERGENCY. UPON INSP","ECTION, IT WAS DISCOVERED THAT CARS 33-36 HAD DERAILED. FURTHER INVESTIGATION IS NEEDED.","","","","","","","","","","","","","","0","46.750465","-92.234331","2","5","","","","MISSABE",
